"","SEQN","INQ020","INQ012","INQ030","INQ060","INQ080","INQ090","INQ132","INQ140","INQ150","IND235","INDFMMPI","INDFMMPC","INQ300","IND310","INQ320"
"7980",91711,1,2,2,2,2,2,2,1,2,8,2.23,3,1,NA,1
"7981",91712,1,2,2,2,2,2,2,1,2,11,5,3,2,4,1
"7982",91713,2,2,1,2,1,2,2,1,2,7,2.76,3,1,NA,1
"7983",91714,1,2,2,2,2,2,2,2,2,99,NA,9,2,1,1
"7984",91715,1,1,1,2,1,2,2,2,2,11,2.75,3,2,99,1
"7985",91716,1,2,1,2,1,2,2,2,1,5,1.51,2,2,1,1
"7986",91717,1,1,2,2,2,2,2,2,1,9,2.28,3,2,1,1
"7987",91718,1,2,2,2,2,2,2,2,1,7,1.83,2,2,1,1
"7988",91719,1,2,2,2,2,2,2,2,2,4,0.59,1,2,1,1
"7989",91720,1,2,2,2,2,2,2,2,2,9,2.11,3,2,1,1
"7990",91721,1,2,2,2,2,2,2,2,2,4,0.63,1,2,1,1
"7991",91722,1,2,1,2,2,2,2,2,1,99,NA,9,2,99,1
"7992",91723,1,2,2,2,2,2,2,2,2,9,2.47,3,2,1,1
"7993",91724,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
"7994",91725,1,2,2,2,2,2,2,2,2,11,3.85,3,1,NA,1
"7995",91726,2,2,1,2,2,2,2,1,2,5,1.53,2,2,5,1
"7996",91727,1,2,1,2,2,2,2,1,2,12,5,3,1,NA,1
"7997",91728,9,2,2,2,1,2,2,2,2,99,NA,9,2,1,2
"7998",91729,1,1,2,2,2,2,2,2,2,12,5,3,1,NA,1
"7999",91730,1,2,2,2,2,2,2,2,2,7,1.27,1,2,1,1
"8000",91731,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
"8001",91732,1,1,1,2,2,2,2,1,1,11,3.71,3,2,3,1
"8002",91733,2,2,1,2,2,2,2,2,2,6,1.88,3,1,NA,1
"8003",91734,2,2,2,2,2,2,2,2,2,9,2.47,3,2,1,1
"8004",91735,1,2,2,2,2,2,2,2,2,3,0.41,1,2,1,1
"8005",91736,1,2,2,2,2,2,2,2,2,8,1.98,3,2,3,1
"8006",91737,2,2,1,2,2,2,2,2,2,8,4.04,3,1,NA,1
"8007",91738,1,2,2,2,2,2,2,2,2,4,0.98,1,2,1,1
"8008",91739,1,1,1,2,1,2,2,2,2,11,2.78,3,2,1,1
"8009",91740,2,2,1,2,2,2,2,2,2,4,1.12,1,2,1,3
"8010",91741,1,2,2,2,2,2,2,2,1,4,0.64,1,2,1,1
"8011",91742,1,2,2,2,2,2,2,2,2,9,1.63,2,2,1,6
"8012",91743,1,2,2,2,2,2,2,2,2,10,4.22,3,2,1,1
"8013",91744,2,2,1,2,1,2,2,1,2,6,2.55,3,1,NA,1
"8014",91745,1,2,2,2,2,2,2,2,2,12,3.98,3,1,NA,1
"8015",91746,1,2,2,2,2,2,2,2,2,77,NA,7,2,1,1
"8016",91747,2,2,1,1,2,2,2,2,2,3,0.29,1,2,1,4
"8017",91748,2,2,1,2,2,2,2,2,2,3,1.25,1,2,1,3
"8018",91749,1,2,2,2,2,2,2,2,2,8,2.38,3,2,1,4
"8019",91750,1,2,2,2,2,2,2,2,2,8,1.69,2,1,NA,1
"8020",91751,1,2,2,2,2,2,2,2,2,77,NA,7,2,1,1
"8021",91752,1,2,2,2,2,2,2,2,2,7,1.79,2,2,1,1
"8022",91753,2,2,1,2,1,2,2,2,2,3,0.71,1,2,1,1
"8023",91754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8024",91755,1,2,2,2,2,2,2,2,2,3,0.51,1,2,1,1
"8025",91756,1,2,1,2,2,2,2,2,2,6,1.87,3,2,2,1
"8026",91757,1,2,2,2,2,2,2,2,2,12,4.69,3,2,1,1
"8027",91758,1,2,2,2,2,2,2,2,2,2,0.46,1,2,1,1
"8028",91759,1,2,2,2,2,2,2,2,2,7,2.47,3,2,1,1
"8029",91760,2,2,1,2,2,2,2,1,2,10,4.64,3,1,NA,1
"8030",91761,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
"8031",91762,1,1,2,2,2,2,2,2,2,4,0.96,1,2,1,1
"8032",91763,1,1,2,2,2,2,2,2,2,8,1.2,1,2,3,1
"8033",91764,2,2,2,2,2,1,2,2,2,2,0.26,1,2,1,7
"8034",91765,1,2,2,2,2,2,2,2,1,99,NA,1,2,1,1
"8035",91766,1,2,2,2,2,2,2,2,2,77,NA,2,2,1,1
"8036",91767,1,2,2,2,2,2,2,2,2,3,0.6,1,2,1,1
"8037",91768,1,2,2,2,2,2,2,1,2,12,3.68,3,1,NA,1
"8038",91769,1,2,2,2,2,1,2,2,2,6,1.38,2,2,1,1
"8039",91770,1,2,2,2,2,2,2,2,2,8,1.47,2,2,1,1
"8040",91771,1,2,2,2,2,2,2,2,2,5,0.59,1,2,1,1
"8041",91772,1,2,1,2,2,2,2,2,2,9,2.86,3,2,1,1
"8042",91773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8043",91774,1,2,1,2,2,1,2,2,2,6,1.06,1,2,1,3
"8044",91775,1,1,2,2,2,2,2,1,2,1,0.22,1,2,3,1
"8045",91776,1,2,2,2,2,1,2,2,2,7,1.48,2,2,1,1
"8046",91777,1,2,2,2,2,2,2,2,1,8,2.23,3,2,1,1
"8047",91778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8048",91779,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
"8049",91780,1,2,2,2,2,2,2,2,2,7,1.58,2,2,1,1
"8050",91781,1,2,1,2,2,2,2,2,2,3,1.02,1,2,1,2
"8051",91782,1,1,2,2,2,2,2,1,2,11,2.58,3,2,1,1
"8052",91783,1,2,1,2,1,2,2,2,2,8,2.39,3,2,1,1
"8053",91784,2,2,1,2,1,2,2,1,2,11,5,3,1,NA,4
"8054",91785,1,2,2,2,2,2,2,1,1,8,2.39,3,2,3,1
"8055",91786,1,2,2,2,2,2,2,2,2,6,1.09,1,2,1,1
"8056",91787,1,1,1,2,2,2,2,1,2,99,NA,1,1,NA,1
"8057",91788,1,1,1,2,2,2,2,2,1,10,2.53,3,2,2,1
"8058",91789,1,2,2,2,2,2,1,2,2,4,0.32,1,2,1,1
"8059",91790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8060",91791,1,2,2,2,2,2,2,1,2,10,3.58,3,1,NA,1
"8061",91792,1,2,2,2,2,1,2,2,2,4,0.78,1,2,1,2
"8062",91793,1,1,2,2,2,2,2,2,2,5,0.76,1,2,1,1
"8063",91794,1,2,2,2,2,2,2,2,1,3,0.9,1,1,NA,1
"8064",91795,2,1,2,2,2,2,2,2,2,3,0.37,1,2,1,1
"8065",91796,1,2,2,2,2,2,2,2,2,77,NA,7,2,1,1
"8066",91797,1,2,2,2,2,2,2,2,1,12,3.5,3,2,2,1
"8067",91798,1,2,2,2,2,2,2,2,2,6,1.31,2,2,1,1
"8068",91799,1,1,1,1,1,2,2,2,1,5,1.51,2,2,1,1
"8069",91800,1,2,2,2,2,2,1,2,2,5,0.84,1,2,1,1
"8070",91801,2,2,2,2,2,2,2,1,2,4,1.12,1,1,NA,9
"8071",91802,1,2,2,2,2,2,1,2,2,8,1.69,2,2,1,1
"8072",91803,1,1,2,2,2,2,2,1,1,10,3.58,3,2,1,1
"8073",91804,1,2,2,2,2,2,2,2,1,7,1.44,2,2,1,1
"8074",91805,1,2,2,2,2,2,2,2,2,10,1.61,2,2,1,1
"8075",91806,1,2,1,2,2,2,2,1,1,8,2.87,3,2,4,1
"8076",91807,1,2,2,2,2,2,2,2,2,5,1.73,2,2,1,1
"8077",91808,1,2,2,2,2,2,2,2,1,3,0.38,1,2,1,1
"8078",91809,1,2,1,2,2,2,2,2,1,6,1.49,2,2,1,1
"8079",91810,1,1,2,2,2,2,2,2,2,9,2.11,3,2,2,1
"8080",91811,1,2,1,2,2,2,2,2,2,3,0.52,1,2,1,1
"8081",91812,1,2,2,2,2,2,2,2,2,10,1.61,2,2,1,1
"8082",91813,1,2,1,2,2,2,2,2,2,8,1.47,2,9,NA,1
"8083",91814,1,2,1,2,2,2,2,1,2,11,2.51,3,2,4,1
"8084",91815,2,2,2,1,2,2,2,2,2,3,0.85,1,2,1,3
"8085",91816,1,1,2,2,2,2,2,2,2,7,3.06,3,2,1,1
"8086",91817,1,2,2,2,2,2,2,1,1,12,5,3,1,NA,1
"8087",91818,1,2,2,2,2,2,2,2,2,1,0,1,2,1,1
"8088",91819,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
"8089",91820,1,2,1,2,2,2,2,1,2,10,4.52,3,1,NA,1
"8090",91821,1,2,2,2,2,2,2,2,2,8,2.23,3,2,1,1
"8091",91822,1,2,2,2,2,2,2,2,2,9,3.04,3,2,1,1
"8092",91823,1,2,2,2,2,2,2,2,2,11,2.58,3,7,NA,1
"8093",91824,1,2,2,2,2,2,2,2,1,99,NA,3,2,1,1
"8094",91825,1,1,2,2,2,2,2,2,2,9,5,3,1,NA,4
"8095",91826,1,2,1,2,1,2,2,2,2,5,0.87,1,2,1,1
"8096",91827,1,2,2,2,2,2,2,2,2,7,1.48,2,2,1,1
"8097",91828,1,2,1,2,1,2,2,2,2,99,NA,9,2,1,1
"8098",91829,1,2,2,2,2,2,2,2,2,4,0.52,1,2,2,4
"8099",91830,1,1,2,2,2,2,2,2,1,8,1.69,2,2,1,1
"8100",91831,1,1,2,2,2,1,1,1,2,7,1.05,1,2,1,1
"8101",91832,1,2,2,2,2,2,2,2,2,9,2.99,3,2,2,1
"8102",91833,1,2,2,2,2,2,2,2,2,10,5,3,2,2,1
"8103",91834,1,2,2,2,2,2,2,2,2,8,2.69,3,2,1,1
"8104",91835,1,2,2,2,2,2,2,2,2,11,4.17,3,2,3,1
"8105",91836,1,1,2,2,2,2,2,2,1,1,0.06,1,2,1,1
"8106",91837,2,2,1,2,1,2,2,2,2,7,2.62,3,1,NA,1
"8107",91838,1,1,2,2,2,2,2,1,1,12,5,3,1,NA,1
"8108",91839,1,2,2,2,2,2,2,2,2,1,0,1,2,1,2
"8109",91840,1,1,2,2,2,2,2,2,1,7,1.79,2,2,3,1
"8110",91841,1,2,2,2,2,1,2,2,2,8,3,3,2,1,1
"8111",91842,2,2,2,2,2,2,2,2,2,3,0.34,1,2,1,1
"8112",91843,1,2,1,1,2,1,2,2,2,5,0.99,1,2,1,2
"8113",91844,1,2,2,2,2,9,2,2,2,99,NA,9,2,1,1
"8114",91845,1,2,2,2,2,2,2,2,1,11,2.57,3,2,3,1
"8115",91846,1,2,1,2,1,2,2,1,2,12,5,3,1,NA,1
"8116",91847,1,2,2,2,2,2,2,2,1,4,0.64,1,2,1,1
"8117",91848,2,2,2,2,2,2,2,2,2,99,NA,1,2,3,1
"8118",91849,1,2,2,2,2,2,2,2,1,2,0.4,1,2,1,1
"8119",91850,1,2,1,2,2,2,2,2,2,12,5,3,1,NA,1
"8120",91851,1,2,2,2,2,2,2,2,2,6,0.96,1,2,1,1
"8121",91852,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,2
"8122",91853,2,2,1,2,2,1,2,2,2,2,0.77,1,2,1,3
"8123",91854,1,1,1,2,1,2,2,2,1,11,3.7,3,2,1,1
"8124",91855,1,1,2,2,2,2,2,2,2,6,1.28,1,1,NA,1
"8125",91856,2,2,1,2,2,1,2,1,2,5,1.25,1,2,1,2
"8126",91857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8127",91858,1,1,2,2,2,2,1,2,2,5,0.74,1,2,1,1
"8128",91859,1,2,2,2,2,2,2,2,2,5,1.82,2,2,1,1
"8129",91860,1,2,2,2,2,2,2,2,2,4,0.68,1,2,1,1
"8130",91861,7,2,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,1
"8131",91862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8132",91863,1,1,2,2,2,2,2,2,1,7,1.14,1,2,2,1
"8133",91864,1,2,2,2,2,2,2,2,2,4,0.55,1,2,1,4
"8134",91865,1,1,2,2,2,2,2,1,2,11,5,3,1,NA,1
"8135",91866,2,2,1,2,2,1,2,2,1,6,0.89,1,2,1,1
"8136",91867,1,1,2,2,2,2,2,2,1,6,2.34,3,2,1,3
"8137",91868,1,2,1,1,2,2,2,2,1,8,1.31,2,2,1,1
"8138",91869,1,2,2,2,2,2,2,2,2,6,1.67,2,2,1,1
"8139",91870,1,2,2,2,2,2,2,2,1,3,0.6,1,2,1,1
"8140",91871,1,1,1,1,2,1,2,2,2,3,0.42,1,2,2,1
"8141",91872,1,2,2,2,2,1,1,2,2,3,0.22,1,2,1,1
"8142",91873,1,2,2,2,2,2,2,2,1,9,2.62,3,1,NA,1
"8143",91874,1,2,2,2,2,2,2,2,2,7,1.58,2,2,1,1
"8144",91875,1,1,1,2,1,2,2,1,2,11,3.46,3,1,NA,4
"8145",91876,1,2,2,2,2,2,2,2,2,99,NA,7,7,NA,1
"8146",91877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8147",91878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8148",91879,1,2,2,2,2,2,2,2,2,7,1.25,1,2,1,1
"8149",91880,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
"8150",91881,2,1,2,2,2,2,2,2,2,3,0.23,1,2,1,1
"8151",91882,1,2,2,2,2,2,2,2,2,9,2.47,3,7,NA,1
"8152",91883,1,2,2,2,2,2,2,2,2,6,1.49,2,2,1,1
"8153",91884,2,2,1,2,1,2,2,1,2,12,5,3,1,NA,1
"8154",91885,1,2,2,2,2,2,2,2,1,7,1.27,1,2,1,1
"8155",91886,1,2,1,1,2,2,2,2,2,6,1.87,3,2,1,1
"8156",91887,1,2,2,2,2,2,2,2,2,3,0.51,1,2,1,1
"8157",91888,1,2,2,2,2,2,2,2,2,12,4.26,3,1,NA,1
"8158",91889,1,2,1,2,2,2,2,2,2,11,2.05,3,1,NA,1
"8159",91890,1,2,1,2,2,2,2,2,1,8,3,3,1,NA,1
"8160",91891,1,1,2,2,2,2,2,1,2,12,5,3,2,4,1
"8161",91892,2,2,2,2,2,2,2,2,1,3,0.33,1,2,1,1
"8162",91893,1,2,1,2,2,1,2,2,2,7,1.1,1,2,1,1
"8163",91894,1,2,2,2,2,2,2,1,2,99,NA,3,2,1,2
"8164",91895,1,1,2,2,2,2,2,2,2,9,2.11,3,2,1,1
"8165",91896,1,1,1,2,2,1,1,2,2,3,0.63,1,2,1,1
"8166",91897,1,1,2,2,2,2,2,2,1,4,0.95,1,2,1,1
"8167",91898,1,2,2,2,2,2,1,1,2,1,0,1,2,2,4
"8168",91899,1,1,2,1,2,2,2,1,1,12,5,3,1,NA,1
"8169",91900,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
"8170",91901,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
"8171",91902,1,2,2,2,2,2,2,2,1,3,0.51,1,2,2,1
"8172",91903,1,2,2,2,2,2,2,2,2,8,2.33,3,2,1,1
"8173",91904,1,2,2,2,2,2,2,2,1,7,1.48,2,2,3,1
"8174",91905,1,2,1,1,2,2,2,2,1,NA,NA,NA,NA,NA,1
"8175",91906,1,2,2,2,2,2,2,2,2,5,2.02,3,2,1,1
"8176",91907,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
"8177",91908,2,2,2,2,2,2,2,2,1,5,1.19,1,2,1,2
"8178",91909,1,2,2,2,2,2,2,1,2,12,3.8,3,2,4,1
"8179",91910,1,2,2,2,2,2,2,2,2,9,2.03,3,1,NA,1
"8180",91911,1,2,2,2,2,2,2,2,2,7,1.78,2,2,1,1
"8181",91912,1,2,2,2,2,2,2,2,1,6,1.24,1,2,4,1
"8182",91913,1,2,2,2,2,2,2,2,2,8,1.69,2,2,2,1
"8183",91914,1,2,2,2,2,1,2,2,1,4,0.55,1,2,1,1
"8184",91915,1,2,2,1,1,2,2,2,2,99,NA,3,2,1,1
"8185",91916,1,2,2,2,2,2,2,2,2,11,4.18,3,2,1,1
"8186",91917,2,2,2,2,2,2,2,2,2,3,0.34,1,2,1,1
"8187",91918,1,2,2,2,2,2,2,2,1,12,5,3,2,3,1
"8188",91919,1,2,2,2,2,2,2,2,2,99,NA,1,2,3,1
"8189",91920,2,1,2,2,2,2,1,2,2,3,0.49,1,2,1,2
"8190",91921,1,2,2,2,2,2,2,2,2,4,0.83,1,2,1,1
"8191",91922,1,2,2,2,2,2,2,2,2,5,0.72,1,2,1,1
"8192",91923,1,2,2,2,2,2,2,2,2,6,1.18,1,2,1,1
"8193",91924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8194",91925,1,1,2,2,2,2,2,2,1,4,0.79,1,2,1,1
"8195",91926,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
"8196",91927,1,2,2,2,2,2,2,1,2,6,2.03,3,2,3,1
"8197",91928,1,2,2,2,2,1,2,2,1,3,0.33,1,2,1,1
"8198",91929,1,2,2,2,2,2,2,2,2,8,2.12,3,2,1,1
"8199",91930,1,2,2,2,1,2,2,1,2,11,2.87,3,1,NA,1
"8200",91931,1,2,2,2,2,2,2,2,2,4,1.52,2,2,1,1
"8201",91932,1,2,1,2,1,2,2,2,2,99,NA,1,2,1,2
"8202",91933,1,2,2,2,2,2,2,2,2,10,2.72,3,2,1,1
"8203",91934,1,2,2,2,2,2,2,2,1,4,0.72,1,2,1,1
"8204",91935,2,2,1,2,1,2,2,1,2,77,NA,7,9,NA,1
"8205",91936,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,1
"8206",91937,2,2,1,2,2,2,1,2,1,NA,NA,NA,NA,NA,3
"8207",91938,1,2,2,2,2,2,2,2,2,2,0.22,1,2,1,1
"8208",91939,1,2,2,2,2,2,2,2,1,6,1.04,1,2,2,1
"8209",91940,2,2,1,2,2,2,2,1,2,12,5,3,1,NA,1
"8210",91941,1,2,2,2,2,2,2,2,1,9,2.15,3,2,1,1
"8211",91942,1,2,2,2,2,2,2,1,2,9,2.99,3,1,NA,1
"8212",91943,1,2,2,2,2,2,2,1,2,6,1.24,1,2,1,1
"8213",91944,1,1,2,2,2,2,2,2,2,4,1.52,2,2,1,5
"8214",91945,1,2,2,1,2,2,2,2,2,7,1.11,1,2,1,1
"8215",91946,1,2,2,2,2,2,2,2,2,12,4.94,3,1,NA,1
"8216",91947,1,1,1,2,2,2,2,2,2,5,1.19,1,2,1,1
"8217",91948,1,2,2,2,2,2,2,2,2,99,NA,9,9,NA,2
"8218",91949,2,2,2,2,2,2,2,2,1,2,0.75,1,2,1,8
"8219",91950,2,2,1,2,2,2,2,2,2,3,0.99,1,2,1,2
"8220",91951,1,2,2,2,2,2,2,2,2,7,1.18,1,2,1,1
"8221",91952,1,1,2,2,2,2,2,2,2,4,0.74,1,2,1,4
"8222",91953,1,2,2,2,2,2,2,2,1,10,2.32,3,2,1,1
"8223",91954,2,2,1,2,2,2,2,2,2,99,NA,9,2,1,3
"8224",91955,2,2,2,2,2,2,2,2,2,2,0.18,1,7,NA,1
"8225",91956,2,2,2,2,2,2,2,2,2,2,0.75,1,2,1,5
"8226",91957,1,1,2,2,2,2,2,2,1,5,1.27,1,2,1,4
"8227",91958,1,1,2,2,2,2,2,1,1,7,1.05,1,2,2,1
"8228",91959,1,2,2,2,2,2,2,2,2,2,0.47,1,2,1,1
"8229",91960,1,2,1,2,2,2,2,2,2,3,1.06,1,2,1,1
"8230",91961,1,2,2,2,2,2,2,2,2,7,1.35,2,2,1,1
"8231",91962,2,2,1,2,2,2,2,2,2,3,0.88,1,2,1,1
"8232",91963,1,2,2,2,2,1,2,2,2,2,0.36,1,2,1,3
"8233",91964,1,2,2,2,2,1,2,2,2,7,1.1,1,2,1,1
"8234",91965,2,2,1,2,1,2,2,2,2,3,0.71,1,2,1,1
"8235",91966,1,2,1,2,2,2,2,2,1,6,1.38,2,2,1,3
"8236",91967,1,2,2,2,2,2,2,2,2,6,0.7,1,2,1,1
"8237",91968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8238",91969,1,2,2,2,2,2,2,1,2,12,5,3,1,NA,1
"8239",91970,1,2,2,2,2,2,2,2,2,8,2.85,3,1,NA,1
"8240",91971,1,2,2,2,2,2,2,2,2,11,2.75,3,1,NA,1
"8241",91972,1,2,1,2,2,2,2,2,2,2,0.58,1,2,1,8
"8242",91973,1,2,2,2,2,2,2,2,2,7,1.48,2,2,1,1
"8243",91974,1,2,2,1,2,2,2,2,2,3,1.01,1,2,1,1
"8244",91975,1,2,2,2,2,2,2,2,2,10,2.72,3,2,1,1
"8245",91976,1,2,2,2,2,2,2,2,2,9,2.99,3,2,2,1
"8246",91977,1,1,1,2,2,2,2,1,2,99,NA,9,9,NA,1
"8247",91978,2,2,2,2,2,2,2,1,1,11,5,3,1,NA,5
"8248",91979,2,2,1,2,1,2,2,2,2,5,1.19,1,2,1,1
"8249",91980,1,2,2,2,2,2,2,2,2,6,0.89,1,2,1,6
"8250",91981,2,2,1,2,2,2,1,2,2,77,NA,1,2,1,1
"8251",91982,1,1,2,2,2,2,2,2,1,12,5,3,1,NA,1
"8252",91983,1,2,2,2,2,2,2,2,2,11,3.38,3,1,NA,1
"8253",91984,2,1,2,2,2,2,2,2,1,1,0.25,1,2,1,1
"8254",91985,1,2,2,2,2,2,2,2,2,5,2.04,3,2,1,1
"8255",91986,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,4
"8256",91987,1,2,2,2,2,2,2,2,2,99,NA,9,2,1,1
"8257",91988,1,2,2,2,2,2,2,2,2,9,2.11,3,2,3,1
"8258",91989,1,2,2,2,2,2,2,2,2,6,1.34,2,2,1,1
"8259",91990,1,2,1,2,2,1,2,2,2,8,1.65,2,2,1,1
"8260",91991,2,2,1,2,1,2,2,2,1,7,3.06,3,1,NA,1
"8261",91992,2,2,1,2,2,1,2,1,2,10,4.34,3,1,NA,1
"8262",91993,1,2,2,2,2,2,2,2,2,10,4.14,3,2,1,1
"8263",91994,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
"8264",91995,1,2,2,2,2,2,2,2,1,12,4.22,3,2,2,1
"8265",91996,1,2,2,2,2,2,2,2,2,12,4.26,3,1,NA,1
"8266",91997,1,2,2,2,2,2,2,2,2,8,1.69,2,2,2,1
"8267",91998,2,2,2,2,2,2,2,2,2,3,0.6,1,2,1,1
"8268",91999,1,2,2,2,2,2,2,2,2,12,4.45,3,1,NA,1
"8269",92000,1,1,2,2,2,2,2,2,2,7,1.56,2,2,1,1
"8270",92001,2,2,2,1,2,2,2,1,2,99,NA,9,2,1,4
"8271",92002,1,2,2,2,2,2,2,2,2,6,1.55,2,2,1,1
"8272",92003,1,2,2,2,2,2,2,2,2,5,2.02,3,2,1,1
"8273",92004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8274",92005,1,2,2,2,2,2,2,2,2,12,5,3,1,NA,1
"8275",92006,1,2,2,2,2,2,2,2,2,11,3.38,3,1,NA,1
"8276",92007,1,2,2,2,2,2,1,2,2,4,0.55,1,2,1,1
"8277",92008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8278",92009,1,2,2,2,2,2,2,2,2,11,4.46,3,2,3,1
"8279",92010,2,2,2,2,2,1,1,2,2,3,0.53,1,2,1,1
"8280",92011,1,1,2,2,2,2,2,1,2,12,5,3,1,NA,1
"8281",92012,1,1,2,2,2,2,2,2,1,8,1.98,3,2,3,1
"8282",92013,1,2,2,2,2,2,2,2,2,5,1.07,1,2,1,6
"8283",92014,1,2,2,2,2,2,2,2,2,99,NA,3,2,1,1
"8284",92015,1,2,2,1,2,1,2,2,1,9,1.99,3,2,2,1
"8285",92016,1,2,1,1,2,2,2,2,2,8,2.07,3,2,1,1
"8286",92017,2,2,2,2,2,1,2,2,1,3,0.92,1,2,1,4
"8287",92018,1,2,2,2,2,2,2,2,2,99,NA,3,2,1,1
"8288",92019,1,2,1,1,1,2,2,2,1,10,4.52,3,1,NA,1
"8289",92020,1,2,2,1,2,2,2,2,2,10,1.76,2,2,1,1
"8290",92021,1,2,1,2,1,2,2,2,2,5,2.02,3,2,1,1
"8291",92022,1,1,2,2,2,2,2,1,2,8,1.88,3,1,NA,1
"8292",92023,2,2,1,1,2,2,2,2,2,4,0.73,1,2,1,1
"8293",92024,1,2,1,2,2,2,2,2,2,7,1.68,2,2,1,1
"8294",92025,1,2,2,2,2,2,2,2,2,9,1.63,2,2,1,2
"8295",92026,1,2,2,2,2,2,2,2,2,6,1.09,1,2,1,1
"8296",92027,1,2,1,1,2,2,2,2,2,4,0.98,1,2,1,4
"8297",92028,1,2,2,2,2,2,1,2,2,99,NA,1,2,1,1
"8298",92029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8299",92030,1,2,2,2,2,2,2,2,2,8,1.98,3,2,1,1
"8300",92031,1,2,2,2,2,2,2,2,2,4,0.47,1,2,1,1
"8301",92032,1,2,2,2,2,2,2,2,2,6,0.92,1,2,1,1
"8302",92033,1,2,1,2,1,2,1,2,2,11,2.37,3,9,NA,1
"8303",92034,1,2,2,2,2,2,2,2,2,4,0.55,1,2,1,1
"8304",92035,1,2,2,2,2,2,1,2,2,12,3.64,3,2,2,1
"8305",92036,2,1,2,2,2,2,2,2,1,77,NA,1,2,1,1
"8306",92037,1,2,2,2,2,2,2,1,2,7,3.23,3,2,1,1
"8307",92038,1,2,2,2,2,2,2,1,1,6,2.85,3,2,1,1
"8308",92039,1,2,2,2,2,2,2,2,2,4,0.55,1,2,1,4
"8309",92040,1,2,2,2,2,2,2,1,1,12,1.94,3,1,NA,1
"8310",92041,1,2,2,2,2,2,2,2,2,4,0.63,1,2,1,1
"8311",92042,1,2,2,2,2,2,2,2,2,11,4.48,3,1,NA,1
"8312",92043,1,1,2,2,2,2,2,2,1,5,0.72,1,2,1,1
"8313",92044,1,2,2,2,2,2,2,2,2,5,1.19,1,2,1,1
"8314",92045,1,2,2,2,2,2,2,2,2,8,4.08,3,2,1,1
"8315",92046,1,2,2,2,2,2,2,2,1,7,2.18,3,2,1,1
"8316",92047,1,1,2,2,2,2,2,2,2,3,0.54,1,2,1,1
"8317",92048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8318",92049,1,2,2,2,2,2,2,2,2,5,2.02,3,2,1,1
"8319",92050,1,2,1,2,2,1,2,2,2,8,2.38,3,1,NA,1
"8320",92051,1,2,2,2,2,2,2,2,2,9,2.47,3,2,3,1
"8321",92052,1,2,2,2,2,2,2,2,1,5,0.8,1,2,1,6
"8322",92053,1,2,2,2,2,2,2,2,1,2,0.3,1,2,1,1
"8323",92054,1,2,2,2,2,2,2,2,2,7,1.29,1,2,1,1
"8324",92055,1,2,2,2,2,1,2,2,2,5,0.84,1,2,1,1
"8325",92056,1,2,2,2,1,2,2,2,2,7,1.23,1,2,2,1
"8326",92057,2,2,2,2,2,2,2,2,2,8,2.69,3,2,1,1
"8327",92058,1,2,2,2,2,2,2,2,2,6,2.1,3,2,3,1
"8328",92059,2,2,1,2,1,2,2,1,2,10,4.14,3,1,NA,1
"8329",92060,2,2,1,2,2,2,2,2,2,3,0.86,1,2,1,3
"8330",92061,1,2,2,2,2,2,2,2,1,10,2.21,3,2,3,1
"8331",92062,1,2,2,2,2,2,2,1,2,8,1.98,3,2,4,1
