"","SEQN","INQ020","INQ012","INQ030","INQ060","INQ080","INQ090","INQ132","INQ140","INQ150","IND235","INDFMMPI","INDFMMPC","INQ244","IND247"
"378",73934,1,2,1,1,2,1,2,2,2,7,1.14,1,2,1
"379",73935,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"380",73936,1,2,2,1,2,2,2,2,2,1,0,1,NA,NA
"381",73937,1,2,2,2,2,2,2,2,2,8,1.82,2,2,3
"382",73938,1,2,2,1,1,2,2,1,2,12,5,3,NA,NA
"383",73939,2,2,2,1,2,1,2,2,2,1,0.08,1,2,1
"384",73940,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"385",73941,1,2,2,2,2,2,2,2,2,6,1.54,2,NA,NA
"386",73942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",73943,1,2,2,2,2,2,2,2,2,8,1.93,3,NA,NA
"388",73944,1,2,2,2,2,2,2,2,2,99,NA,9,2,1
"389",73945,2,1,2,1,2,2,2,2,2,1,0.21,1,2,6
"390",73946,1,2,2,2,2,2,2,2,1,6,1.27,1,2,1
"391",73947,1,1,2,2,2,2,2,2,2,6,1.09,1,2,1
"392",73948,1,2,2,2,2,2,2,2,1,6,1.35,2,2,1
"393",73949,1,2,2,2,2,2,2,2,2,3,0.52,1,2,1
"394",73950,1,2,2,2,2,2,2,2,2,99,NA,9,2,1
"395",73951,1,2,2,2,1,2,2,2,2,7,1.82,2,NA,NA
"396",73952,2,2,2,2,2,2,1,2,1,1,0.21,1,2,1
"397",73953,1,2,1,2,1,2,2,2,2,77,NA,7,7,NA
"398",73954,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"399",73955,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"400",73956,1,2,1,2,2,2,2,2,2,7,1.38,2,NA,NA
"401",73957,2,1,2,2,2,2,2,2,2,12,4.04,3,NA,NA
"402",73958,1,2,2,2,2,2,2,2,1,8,2.3,3,NA,NA
"403",73959,1,2,2,2,2,2,2,2,2,7,0.82,1,1,NA
"404",73960,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
"405",73961,1,2,2,2,2,2,2,2,2,6,1,1,7,NA
"406",73962,1,2,2,2,2,2,2,2,2,7,0.82,1,1,NA
"407",73963,1,2,2,2,2,2,2,2,2,7,1.61,2,NA,NA
"408",73964,1,2,2,2,2,2,2,2,2,9,5,3,NA,NA
"409",73965,1,2,2,2,2,2,2,1,2,6,1.16,1,1,NA
"410",73966,1,2,2,2,2,2,2,2,2,5,0.76,1,2,1
"411",73967,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"412",73968,1,2,2,2,2,2,2,1,2,11,4.19,3,NA,NA
"413",73969,1,2,2,1,2,2,2,2,2,8,1.72,2,2,1
"414",73970,2,2,1,2,2,2,1,2,1,5,0.86,1,2,1
"415",73971,1,2,2,2,2,2,2,2,1,11,2.37,3,NA,NA
"416",73972,1,2,2,2,2,2,2,2,2,6,1.52,2,2,1
"417",73973,2,2,1,2,2,2,2,2,2,8,4.11,3,NA,NA
"418",73974,1,2,2,2,2,2,2,2,2,12,3.7,3,NA,NA
"419",73975,2,2,1,2,2,2,2,2,2,3,0.92,1,2,1
"420",73976,1,2,2,2,2,2,2,1,1,1,0,1,2,1
"421",73977,1,1,2,2,1,2,2,1,1,8,2.43,3,NA,NA
"422",73978,1,2,2,2,2,2,2,1,2,11,4.08,3,NA,NA
"423",73979,1,1,1,2,2,2,2,1,2,99,NA,3,NA,NA
"424",73980,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
"425",73981,1,2,1,2,1,2,2,1,2,8,1.72,2,1,NA
"426",73982,1,2,2,2,2,2,2,2,2,5,1.01,1,2,1
"427",73983,1,2,2,2,2,2,2,2,1,1,0,1,2,2
"428",73984,1,2,2,2,2,2,2,2,2,6,2.17,3,NA,NA
"429",73985,1,2,2,2,1,2,2,2,2,7,1.82,2,NA,NA
"430",73986,1,2,2,2,2,2,2,2,2,9,2.15,3,1,NA
"431",73987,2,2,1,1,2,2,2,2,2,4,1.16,1,2,1
"432",73988,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"433",73989,1,2,2,2,2,2,2,2,2,2,0.3,1,2,1
"434",73990,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"435",73991,1,2,2,2,2,2,1,2,2,3,0.61,1,2,1
"436",73992,2,2,2,2,2,2,2,2,2,3,1.04,1,7,NA
"437",73993,2,1,1,2,2,2,2,2,2,2,0.59,1,9,NA
"438",73994,1,2,2,2,2,2,2,2,1,10,2.06,3,NA,NA
"439",73995,1,2,2,2,2,2,2,2,1,10,3.69,3,NA,NA
"440",73996,1,2,2,2,2,2,2,2,2,3,0.68,1,2,1
"441",73997,1,2,2,2,2,2,2,2,2,9,2.18,3,NA,NA
"442",73998,1,2,2,2,1,2,2,2,2,6,1.26,1,2,1
"443",73999,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"444",74000,1,2,2,2,2,1,2,2,1,5,0.51,1,2,1
"445",74001,1,2,2,2,2,2,1,2,1,4,0.69,1,2,1
"446",74002,1,2,1,2,2,2,2,2,2,11,4.55,3,NA,NA
"447",74003,2,1,1,2,2,2,2,2,2,2,0.31,1,7,NA
"448",74004,1,2,2,2,2,2,2,2,2,8,1.93,3,NA,NA
"449",74005,1,1,2,2,2,2,2,2,1,1,0.26,1,2,1
"450",74006,1,2,2,2,2,2,2,2,2,5,1.43,2,2,1
"451",74007,2,2,1,2,2,2,2,2,2,7,2.79,3,NA,NA
"452",74008,1,2,2,2,2,2,2,1,2,6,1.68,2,NA,NA
"453",74009,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
"454",74010,1,2,2,2,2,2,2,2,2,6,0.99,1,2,1
"455",74011,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"456",74012,1,2,2,2,1,2,2,2,2,5,0.87,1,2,1
"457",74013,1,2,2,2,2,2,2,1,2,10,4.42,3,NA,NA
"458",74014,2,2,1,2,2,2,2,2,2,99,NA,9,2,1
"459",74015,1,2,2,2,2,2,2,2,1,3,0.74,1,2,1
"460",74016,1,2,2,2,2,2,2,2,2,10,3.06,3,NA,NA
"461",74017,1,2,1,2,2,2,2,2,2,11,2.16,3,NA,NA
"462",74018,2,2,2,2,2,2,2,2,2,1,0,1,2,1
"463",74019,2,2,2,2,2,2,2,2,2,7,1.01,1,2,1
"464",74020,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"465",74021,1,2,2,2,2,2,2,2,2,5,1.02,1,2,1
"466",74022,1,1,1,2,2,2,1,2,2,2,0.21,1,2,1
"467",74023,1,2,2,2,2,2,2,2,2,8,3.33,3,NA,NA
"468",74024,1,2,2,2,2,2,1,2,2,2,0.33,1,2,1
"469",74025,1,2,2,2,2,2,2,2,2,5,1.53,2,2,1
"470",74026,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"471",74027,1,2,2,2,2,2,2,2,2,10,2.25,3,NA,NA
"472",74028,1,2,1,2,2,2,2,2,2,6,1.06,1,2,1
"473",74029,1,2,2,2,2,2,2,1,2,10,5,3,NA,NA
"474",74030,2,2,1,2,2,1,2,2,1,4,0.65,1,2,1
"475",74031,1,2,2,2,2,2,2,2,1,7,1.68,2,NA,NA
"476",74032,1,2,2,2,2,2,2,2,2,12,4.28,3,NA,NA
"477",74033,2,1,1,2,1,2,2,1,2,10,5,3,NA,NA
"478",74034,1,2,2,2,2,2,2,1,2,9,1.9,3,NA,NA
"479",74035,1,2,1,2,2,2,2,2,1,5,1.21,1,2,1
"480",74036,1,2,2,2,2,2,2,2,2,77,NA,7,7,NA
"481",74037,1,2,2,2,2,2,2,2,2,8,1.82,2,2,3
"482",74038,2,1,2,2,2,2,2,2,2,1,0.15,1,2,1
"483",74039,1,2,1,2,2,1,2,2,2,5,0.67,1,2,1
"484",74040,1,1,2,2,2,2,2,2,1,6,0.9,1,2,1
"485",74041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",74042,1,2,2,2,2,2,2,2,2,99,NA,2,9,NA
"487",74043,1,1,2,2,2,2,2,2,2,3,0.4,1,2,1
"488",74044,2,1,1,2,2,1,2,1,2,2,0.59,1,2,1
"489",74045,1,2,2,2,2,2,2,2,2,6,1.68,2,NA,NA
"490",74046,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"491",74047,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
"492",74048,2,2,1,2,1,2,2,2,2,6,1.79,2,1,NA
"493",74049,1,2,2,2,2,2,2,2,2,10,4.12,3,NA,NA
"494",74050,1,2,1,2,2,2,2,1,1,9,2.55,3,1,NA
"495",74051,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"496",74052,1,2,2,2,2,2,1,2,2,3,0.61,1,2,1
"497",74053,1,2,2,2,2,2,2,2,2,7,1.31,2,2,1
"498",74054,1,2,2,2,2,2,2,2,2,9,3.03,3,NA,NA
"499",74055,2,1,2,2,2,2,2,2,2,3,0.61,1,NA,NA
"500",74056,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
"501",74057,1,2,2,2,2,2,2,2,2,7,2.67,3,NA,NA
"502",74058,1,2,1,2,2,2,2,2,1,6,1,1,2,1
"503",74059,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"504",74060,1,2,2,2,2,2,2,1,2,11,3.4,3,NA,NA
"505",74061,2,2,2,1,2,2,1,2,2,5,0.72,1,2,1
"506",74062,1,2,2,2,2,1,2,2,2,6,1.52,2,2,2
"507",74063,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"508",74064,1,2,2,2,2,2,2,2,2,2,0.3,1,2,1
"509",74065,1,2,1,2,2,2,2,1,2,6,2.92,3,NA,NA
"510",74066,1,2,2,2,2,2,2,2,2,1,0,1,1,NA
"511",74067,2,1,2,2,2,2,2,1,2,7,1.46,2,1,NA
"512",74068,2,2,2,2,2,2,2,2,2,1,0,1,1,NA
"513",74069,1,2,2,1,2,2,2,2,2,3,0.48,1,2,1
"514",74070,2,2,1,1,1,1,2,1,2,12,5,3,NA,NA
"515",74071,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"516",74072,1,2,2,2,1,2,2,2,2,3,1.23,1,2,1
"517",74073,1,2,2,2,2,2,2,2,2,3,0.66,1,2,1
"518",74074,1,1,2,2,2,2,1,2,2,4,0.57,1,2,1
"519",74075,2,2,2,2,2,2,1,2,2,4,1.54,2,2,1
"520",74076,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"521",74077,2,2,1,1,2,1,1,2,2,99,NA,3,NA,NA
"522",74078,1,2,2,2,1,2,2,2,2,9,3.81,3,NA,NA
"523",74079,1,1,2,2,2,2,2,2,2,3,0.52,1,2,3
"524",74080,2,1,2,2,2,2,2,1,2,9,1.5,2,NA,NA
"525",74081,2,1,1,2,1,2,2,1,2,5,1.41,2,1,NA
"526",74082,1,2,2,2,2,2,2,2,1,3,0.61,1,2,1
"527",74083,2,2,1,2,1,2,2,2,2,6,2.28,3,NA,NA
"528",74084,1,1,2,2,2,2,2,2,2,5,0.87,1,9,NA
"529",74085,2,2,1,2,2,2,2,2,2,4,1.14,1,2,4
"530",74086,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"531",74087,1,2,2,2,2,2,2,2,2,10,1.82,2,NA,NA
"532",74088,2,2,1,2,2,2,2,2,2,6,0.87,1,2,1
"533",74089,1,2,2,2,2,2,2,2,1,4,0.61,1,2,1
"534",74090,2,2,1,2,2,2,2,2,2,4,1.34,2,NA,NA
"535",74091,1,2,2,2,2,2,1,1,1,8,1.92,3,NA,NA
"536",74092,1,2,2,2,1,1,2,2,2,12,5,3,NA,NA
"537",74093,1,2,2,2,2,2,2,2,2,10,1.82,2,NA,NA
"538",74094,1,2,2,2,2,2,2,2,2,5,0.87,1,2,1
"539",74095,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"540",74096,1,2,2,2,2,1,2,1,2,2,0.54,1,2,1
"541",74097,1,2,2,1,1,2,2,2,2,12,3.42,3,NA,NA
"542",74098,1,2,2,2,2,2,2,2,2,8,1.74,2,2,1
"543",74099,1,1,2,2,2,2,2,1,2,4,0.64,1,2,1
"544",74100,2,2,1,2,1,2,2,2,2,4,1.67,2,2,1
"545",74101,2,2,2,2,2,2,1,2,2,2,0.31,1,2,1
"546",74102,1,1,2,2,2,2,2,2,2,2,0.28,1,2,2
"547",74103,1,2,2,2,2,2,2,2,2,6,1.15,1,2,1
"548",74104,1,2,2,2,2,2,2,2,2,10,2.61,3,NA,NA
"549",74105,1,2,2,2,2,2,2,2,1,6,1.12,1,2,1
"550",74106,1,1,2,2,2,2,2,2,1,5,0.68,1,2,1
"551",74107,1,2,2,2,2,2,2,2,2,4,0.81,1,2,1
"552",74108,1,2,2,2,2,2,2,2,2,11,3.01,3,NA,NA
"553",74109,1,2,2,2,2,2,2,2,1,7,1.82,2,2,1
"554",74110,1,2,2,2,2,2,2,2,2,6,1.12,1,2,1
"555",74111,1,2,2,2,2,2,2,2,2,11,3.05,3,NA,NA
"556",74112,2,2,2,2,2,1,1,2,2,4,0.5,1,2,1
"557",74113,1,1,2,2,2,2,2,2,1,5,0.91,1,2,4
"558",74114,1,2,2,2,2,2,2,2,2,7,1.13,1,2,1
"559",74115,1,2,2,2,2,2,1,2,2,5,0.86,1,2,1
"560",74116,1,2,2,2,2,2,2,2,2,7,1.14,1,2,1
"561",74117,2,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"562",74118,1,2,2,2,2,2,2,1,2,7,1.52,2,NA,NA
"563",74119,1,2,2,2,2,2,2,2,2,5,0.87,1,2,1
"564",74120,2,2,1,2,2,2,2,1,2,5,1.53,2,2,1
"565",74121,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"566",74122,2,2,2,2,1,2,2,1,2,5,2.09,3,NA,NA
"567",74123,2,2,2,2,2,1,2,2,2,2,0.57,1,2,1
"568",74124,1,2,2,2,2,2,2,2,2,4,1.01,1,2,4
"569",74125,1,2,1,2,2,1,1,2,2,77,NA,3,2,1
"570",74126,1,2,2,2,2,2,2,2,2,8,4.18,3,NA,NA
"571",74127,1,2,1,1,2,2,2,2,1,3,0.3,1,9,NA
"572",74128,1,2,2,2,2,2,2,2,2,5,0.86,1,2,2
"573",74129,1,1,1,1,2,2,2,2,2,8,1.22,1,2,5
"574",74130,1,2,2,2,2,2,2,2,2,9,1.88,3,2,1
"575",74131,1,2,2,1,2,2,2,2,2,7,1.84,2,NA,NA
"576",74132,1,2,1,1,2,1,2,1,2,9,3.03,3,NA,NA
"577",74133,1,2,2,2,2,2,2,2,2,7,1.31,2,2,1
"578",74134,1,2,2,2,2,2,2,2,2,9,2.97,3,NA,NA
"579",74135,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"580",74136,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"581",74137,1,2,2,1,2,1,1,2,2,8,1.13,1,2,1
"582",74138,1,2,1,2,2,2,2,2,2,6,1.47,2,2,1
"583",74139,2,2,1,2,2,2,2,2,2,6,1.78,2,1,NA
"584",74140,1,1,2,2,2,2,2,2,2,3,0.47,1,2,1
"585",74141,1,1,1,2,1,2,2,1,2,7,3.33,3,NA,NA
"586",74142,1,2,2,2,1,2,2,2,2,99,NA,1,2,1
"587",74143,1,2,1,2,1,2,2,1,1,12,5,3,NA,NA
"588",74144,1,2,2,2,2,2,2,2,1,12,5,3,NA,NA
"589",74145,1,2,2,2,2,2,2,2,2,7,1.82,2,2,1
"590",74146,2,1,2,2,2,2,2,2,2,6,2.06,3,2,4
"591",74147,2,2,1,2,2,2,2,2,2,4,1.08,1,2,1
"592",74148,2,2,2,2,2,2,2,2,2,5,1.39,2,2,1
"593",74149,1,2,1,1,2,1,2,2,2,2,0.77,1,2,1
"594",74150,1,1,2,2,2,2,2,2,2,99,NA,2,NA,NA
"595",74151,1,2,2,2,2,1,2,2,2,2,0.31,1,2,2
"596",74152,2,2,1,2,2,1,2,2,2,3,0.85,1,2,1
"597",74153,2,2,2,1,2,2,2,1,2,NA,NA,NA,NA,NA
"598",74154,1,2,1,2,2,2,2,2,1,7,2.09,3,NA,NA
"599",74155,1,2,1,2,2,2,2,2,1,3,0.52,1,2,1
"600",74156,1,2,2,2,2,2,2,2,1,7,1.52,2,2,1
"601",74157,1,2,2,2,2,2,2,2,2,12,3.75,3,NA,NA
"602",74158,1,2,2,2,2,2,2,2,1,3,0.45,1,2,1
"603",74159,1,2,2,2,2,2,2,1,2,6,2.92,3,NA,NA
"604",74160,1,2,2,1,2,2,2,1,2,7,1.58,2,NA,NA
"605",74161,1,2,2,2,2,1,2,2,2,5,0.57,1,2,1
"606",74162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607",74163,1,2,2,2,2,2,2,2,2,9,3.07,3,NA,NA
"608",74164,1,1,2,2,2,2,2,2,2,9,2.95,3,2,1
"609",74165,1,2,2,1,2,1,1,2,2,8,1.13,1,2,1
"610",74166,1,1,2,2,2,2,2,1,1,2,0.26,1,1,NA
"611",74167,1,2,2,2,2,2,2,1,2,9,2.15,3,NA,NA
"612",74168,2,2,2,2,2,2,2,2,2,99,NA,1,2,1
"613",74169,1,2,1,2,2,2,2,2,2,99,NA,3,NA,NA
"614",74170,1,2,2,2,2,2,2,2,2,11,5,3,NA,NA
"615",74171,1,2,2,2,2,2,2,1,2,9,3.07,3,NA,NA
"616",74172,1,2,2,1,2,1,2,2,2,7,1.84,2,2,1
"617",74173,1,1,2,2,2,2,2,2,2,5,1.23,1,2,1
"618",74174,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"619",74175,2,2,1,2,2,2,2,2,2,3,0.92,1,2,1
"620",74176,1,2,2,2,2,2,2,2,2,3,0.45,1,2,1
"621",74177,1,2,2,2,2,2,2,2,2,99,NA,9,2,1
"622",74178,1,2,2,2,2,2,2,2,2,11,5,3,NA,NA
"623",74179,1,1,1,2,2,2,2,1,2,12,4.13,3,NA,NA
"624",74180,1,2,2,2,2,2,2,1,2,11,4.96,3,NA,NA
"625",74181,2,2,1,2,1,1,2,1,2,8,2.33,3,1,NA
"626",74182,1,2,2,2,2,2,2,2,2,4,0.36,1,2,2
"627",74183,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"628",74184,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"629",74185,1,1,2,2,2,2,2,2,2,12,4.79,3,NA,NA
"630",74186,1,2,2,2,2,2,1,2,2,4,0.65,1,2,1
"631",74187,1,2,2,2,2,2,2,2,2,77,NA,1,2,1
"632",74188,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA
"633",74189,1,2,2,2,2,2,2,2,1,3,0.71,1,2,1
"634",74190,2,1,1,2,2,2,2,2,2,5,1.55,2,NA,NA
"635",74191,1,2,2,2,2,2,1,2,1,4,0.95,1,2,2
"636",74192,1,1,2,2,2,2,2,1,2,99,NA,3,1,NA
"637",74193,2,2,2,2,2,1,2,2,2,3,1.04,1,2,1
"638",74194,1,2,2,2,2,2,1,2,2,3,0.75,1,2,1
"639",74195,1,2,2,2,2,2,2,2,2,5,0.77,1,2,1
"640",74196,1,2,2,1,2,2,2,2,1,12,5,3,NA,NA
"641",74197,2,2,2,1,2,2,2,2,2,4,0.85,1,2,1
"642",74198,2,1,2,2,2,2,2,1,2,8,4.39,3,NA,NA
"643",74199,2,1,2,2,2,2,2,2,2,1,0,1,2,1
"644",74200,1,1,2,2,2,2,2,2,1,6,1.13,1,2,1
"645",74201,1,2,2,2,2,2,1,2,2,3,0.92,1,2,1
"646",74202,1,2,2,2,2,2,2,2,1,9,3.66,3,NA,NA
"647",74203,1,2,2,2,1,2,2,2,2,5,1.53,2,2,1
"648",74204,1,2,2,2,2,2,2,2,2,3,0.3,1,2,1
"649",74205,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"650",74206,1,2,2,2,2,2,2,1,1,11,5,3,NA,NA
"651",74207,1,1,2,2,2,2,2,2,2,6,1.54,2,NA,NA
"652",74208,1,2,2,2,2,2,2,2,2,5,0.67,1,2,1
"653",74209,1,2,2,2,2,2,2,2,2,5,0.73,1,2,1
"654",74210,1,2,2,2,2,2,2,2,2,3,0.47,1,2,1
"655",74211,2,2,1,2,2,2,2,2,2,4,0.92,1,2,1
"656",74212,1,1,2,2,1,2,2,1,2,9,2.36,3,NA,NA
"657",74213,1,2,2,2,2,2,2,2,2,5,0.68,1,2,1
"658",74214,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"659",74215,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"660",74216,2,1,2,2,2,2,2,2,1,3,0.58,1,2,1
"661",74217,1,2,2,2,2,2,2,2,2,2,0.38,1,2,1
"662",74218,1,2,2,2,2,2,2,2,2,7,1.82,2,2,1
"663",74219,1,2,1,2,2,2,2,1,2,6,1.52,2,NA,NA
"664",74220,1,2,2,2,2,2,2,2,2,4,1.22,1,2,1
"665",74221,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"666",74222,1,2,2,2,2,2,2,2,2,2,0.51,1,2,1
"667",74223,1,2,2,2,2,2,1,2,2,7,1.78,2,2,1
"668",74224,1,2,2,2,2,2,2,2,2,5,1.09,1,2,1
"669",74225,1,2,1,2,2,2,2,2,2,3,1.25,1,2,1
"670",74226,2,2,2,2,2,2,2,2,2,1,0,1,2,1
"671",74227,2,2,1,2,1,2,2,2,2,3,0.87,1,2,1
"672",74228,1,2,2,2,2,2,1,2,2,4,1.11,1,2,1
"673",74229,1,2,2,2,2,2,2,1,2,10,3.06,3,NA,NA
"674",74230,1,2,2,2,2,2,2,2,2,8,2.46,3,NA,NA
"675",74231,2,2,1,2,1,2,2,2,1,5,1.98,3,NA,NA
"676",74232,1,2,2,2,2,2,2,2,2,99,NA,9,2,1
"677",74233,1,2,2,2,2,2,2,2,2,4,1.44,2,2,1
"678",74234,1,2,2,2,2,2,2,2,2,3,0.74,1,2,2
"679",74235,1,2,2,2,2,2,2,2,2,4,1.57,2,2,3
"680",74236,1,1,2,2,2,2,2,2,2,3,0.52,1,2,1
"681",74237,1,2,2,2,2,2,2,1,2,8,4.7,3,NA,NA
"682",74238,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"683",74239,1,2,2,2,2,2,2,1,1,11,4.3,3,NA,NA
"684",74240,2,1,1,2,1,2,2,2,2,8,4.18,3,NA,NA
"685",74241,2,2,1,2,1,2,2,1,2,6,1.8,2,NA,NA
"686",74242,1,1,1,2,1,1,2,2,2,6,1.16,1,2,1
"687",74243,1,2,2,2,2,2,2,2,2,7,1.89,3,2,2
"688",74244,1,2,2,2,2,2,2,2,1,4,0.99,1,2,1
"689",74245,1,2,2,2,2,2,2,2,2,8,1.15,1,2,1
"690",74246,2,2,2,2,2,1,2,2,2,3,1.04,1,2,77
"691",74247,2,2,2,2,2,2,2,2,2,8,3.05,3,NA,NA
"692",74248,1,2,2,2,2,2,2,2,2,8,1.93,3,2,5
"693",74249,1,1,2,2,2,2,2,2,2,11,3.52,3,NA,NA
"694",74250,1,2,2,2,2,2,2,2,2,3,0.34,1,2,1
"695",74251,2,2,2,1,2,2,1,2,2,3,0.61,1,2,1
"696",74252,1,1,1,1,2,2,2,2,2,7,1.13,1,2,1
"697",74253,1,2,1,2,2,2,2,2,2,7,2.32,3,2,1
"698",74254,1,2,1,2,2,2,2,2,1,11,3.11,3,NA,NA
"699",74255,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"700",74256,2,2,2,2,2,2,2,2,2,1,0,1,7,NA
"701",74257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",74258,1,2,2,2,2,2,2,2,1,11,2.37,3,NA,NA
"703",74259,1,2,2,2,2,2,2,2,2,6,1.11,1,2,1
"704",74260,1,2,1,2,2,2,2,2,1,3,0.6,1,2,1
"705",74261,2,2,2,2,2,2,2,2,2,3,0.52,1,2,1
"706",74262,2,2,1,2,2,2,2,2,2,2,0.74,1,2,1
"707",74263,1,2,1,2,1,2,2,1,2,8,1.72,2,1,NA
"708",74264,1,2,2,2,2,2,1,2,2,4,0.65,1,2,1
"709",74265,1,1,2,2,2,2,2,2,2,6,1.21,1,2,1
"710",74266,1,2,2,2,2,2,2,2,2,3,0.45,1,2,1
"711",74267,1,2,2,2,2,1,2,2,1,4,0.57,1,2,1
"712",74268,1,2,2,2,2,2,2,2,2,2,0.42,1,2,1
"713",74269,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"714",74270,1,2,2,2,2,2,2,1,2,11,4.3,3,NA,NA
"715",74271,1,2,2,2,2,2,2,2,2,7,1.08,1,2,2
"716",74272,1,1,2,2,2,2,2,2,1,8,1.94,3,NA,NA
"717",74273,1,2,2,2,2,2,2,2,2,9,1.88,3,NA,NA
"718",74274,1,2,2,2,2,2,2,2,1,8,1.72,2,2,4
"719",74275,1,2,2,2,2,2,2,1,2,5,1.85,2,1,NA
"720",74276,1,2,2,2,2,2,2,2,2,2,0.54,1,2,1
"721",74277,1,2,2,2,2,2,2,2,2,11,3.04,3,NA,NA
"722",74278,1,2,2,2,2,2,2,2,2,12,4.04,3,NA,NA
"723",74279,1,2,2,2,2,2,2,2,2,3,1.03,1,2,5
"724",74280,2,2,1,2,1,2,2,1,2,77,NA,3,1,NA
"725",74281,1,1,1,1,1,1,1,1,2,9,3.87,3,NA,NA
"726",74282,1,2,2,2,2,2,2,2,1,7,1.84,2,2,1
"727",74283,1,2,2,2,2,2,2,2,2,6,1.68,2,NA,NA
"728",74284,1,2,1,1,2,2,1,2,2,99,NA,1,2,1
"729",74285,1,2,1,2,2,2,2,2,1,11,3.11,3,NA,NA
"730",74286,2,2,2,2,2,1,2,2,2,4,0.49,1,2,1
"731",74287,1,2,1,2,1,2,2,2,2,9,3.74,3,NA,NA
"732",74288,1,2,2,2,2,2,2,2,2,7,1.51,2,2,1
"733",74289,1,2,2,2,2,2,2,2,2,2,0.38,1,2,1
"734",74290,1,2,2,2,2,2,2,1,2,11,2.79,3,NA,NA
"735",74291,1,2,2,2,2,2,2,2,1,7,0.82,1,2,5
"736",74292,1,2,2,2,2,2,2,2,1,4,1.57,2,1,NA
"737",74293,1,2,2,2,2,2,2,1,2,9,5,3,NA,NA
"738",74294,1,1,1,2,2,2,2,2,2,3,0.45,1,2,1
"739",74295,1,2,2,2,2,2,2,2,2,10,5,3,NA,NA
"740",74296,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"741",74297,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"742",74298,2,2,1,2,1,2,2,2,2,6,1.98,3,2,1
"743",74299,1,2,2,2,2,2,2,2,2,7,1.82,2,2,1
"744",74300,1,2,2,2,2,2,2,2,2,11,5,3,NA,NA
"745",74301,1,2,2,2,2,2,2,2,2,11,5,3,NA,NA
"746",74302,1,2,2,2,2,2,1,1,2,8,2.67,3,2,1
"747",74303,1,2,2,2,2,2,2,2,2,8,1.72,2,2,1
"748",74304,2,2,1,2,2,2,2,1,2,3,0.82,1,1,NA
"749",74305,1,2,1,2,2,2,2,1,2,8,2.01,3,2,1
"750",74306,1,2,2,1,2,2,2,2,2,3,0.48,1,2,1
"751",74307,1,2,2,2,2,2,2,2,1,7,1.51,2,2,1
"752",74308,1,2,2,1,2,1,2,2,1,6,1.03,1,2,1
"753",74309,1,2,2,2,2,2,2,2,2,1,0,1,2,1
"754",74310,2,2,1,1,1,2,2,1,1,11,4.96,3,NA,NA
"755",74311,1,2,2,2,2,2,1,2,2,4,0.53,1,2,1
"756",74312,2,2,2,2,2,2,2,2,1,5,1.72,2,2,1
